week_start_date,category_group,price_band,item_count,brand_count,weight_inv_sqrt,total_count,total_weight_inv_sqrt,weighted_sov,supply_share,gap_score
2025-12-22,스킨케어,P0-20,10,8,1.7404553612027431,49,10.269775501141769,0.16947355480256052,0.20408163265306123,0.8304204185325466
2025-12-22,스킨케어,P20-40,9,8,2.3404005915360213,49,10.269775501141769,0.22789208890455503,0.1836734693877551,1.240745817369244
2025-12-22,스킨케어,P40-60,9,8,1.4531740432351723,49,10.269775501141769,0.14150007885504526,0.1836734693877551,0.7703893182108019
2025-12-22,스킨케어,P60-80,9,8,2.6138247898773432,49,10.269775501141769,0.2545162539908243,0.1836734693877551,1.3856996050611543
2025-12-22,스킨케어,P80-100,10,9,1.7964915715707164,49,10.269775501141769,0.17492997499029914,0.20408163265306123,0.8571568774524657
